road,chainage,lrp,lat,lon,gap,type,name,is_intersection,model_type
N207,25.246,LRP025b,24.3170549,91.7348052,,Culvert,Box Culvert,False,nan
N207,25.483,LRP025c,24.3191104,91.7353886,,Culvert,Box Culvert,False,nan
N207,25.701,LRP025d,24.3209716,91.7358886,,Culvert,Box Culvert,False,nan
N207,25.855,LRP026,24.3224993,91.7363608,,KmPost,Sylhet 80 km,False,nan
N207,25.986,LRP026a,24.3236104,91.7365552,,Culvert,Box Culvert,False,nan
N207,26.562,LRP026b,24.3286382,91.7377219,,Culvert,Box Culvert,False,nan
N207,26.855,LRP027,24.3311938,91.7383886,,KmPost,Sylhet 79 km,False,nan
N207,26.896,LRP027a,24.3315271,91.7384997,,Culvert,Box Culvert,False,nan
N207,27.243,LRP027b,24.3343886,91.7397497,,Culvert,Box Culvert,False,nan
N207,27.742,LRP027c,24.3386386,91.7409719,BS,Bridge,Bridge start,False,nan
N207,27.76,LRP027d,24.3387497,91.7410274,BE,Bridge,Bridge end,False,nan
N207,27.86,LRP028,24.3397219,91.741333,,KmPost,Sylhet 78 km,False,nan
N207,28.124,LRP028a,24.3417497,91.7425552,,Culvert,Box Culvert,False,nan
N207,28.522,LRP028b,24.3448886,91.7444997,,Culvert,Box Culvert,False,nan
N207,28.865,LRP029,24.3478608,91.7457219,,KmPost,Sylhet 77 km,False,nan
N207,29.229,LRP029a,24.3509444,91.7469163,,Culvert,Box Culvert,False,nan
N207,29.401,LRP029b,24.3523889,91.7473886,,Culvert,Box Culvert,False,nan
N207,29.7,LRP029c,24.355,91.7480552,,Culvert,Box Culvert,False,nan
N207,29.86,LRP030,24.3564167,91.7483608,,KmPost,Sylhet 76 km,False,nan
N207,29.992,LRP030a,24.3569444,91.7484997,,Culvert,Box Culvert,False,nan
N207,30.3,LRP030b,24.3566389,91.7493052,,Culvert,Box Culvert,False,nan
N207,30.833,LRP030c,24.364861281607144,91.74964888982144,,Culvert,Box Culvert,False,nan
N207,30.86,LRP031,24.3652778,91.7496663,,KmPost,Sylhet 75 km,False,nan
N207,31.41,LRP031a,24.3702493,91.7498608,,Culvert,Box Culvert,False,nan
N207,31.83,LRP032,24.3739716,91.7500556,,KmPost,Sylhet 74 km,False,nan
N207,32.425,LRP032a,24.3792216,91.7506389,,Culvert,Box Culvert,False,nan
N207,32.685,LRP032b,24.3814716,91.7511389,,Culvert,Box Culvert,False,nan
N207,32.805,LRP033,24.3824716,91.7513889,,KmPost,Sylhet 73 km,False,nan
N207,32.94,LRP033a,24.383576323837207,91.75181040872091,,Culvert,Box Culvert,False,nan
N207,33.321,LRP033b,24.3866941,91.753,,Culvert,Box Culvert,False,nan
N207,33.805,LRP034,24.3909997,91.7539167,,KmPost,Sylhet 72 km,False,nan
N207,34.057,LRP034a,24.3931663,91.7542222,,Culvert,Box Culvert,False,nan
N207,34.895,LRP035,24.4007778,91.75475,,KmPost,Sylhet 71 km,False,nan
N207,35.657,LRP035a,24.4075833,91.7547222,,Culvert,Box Culvert,False,nan
N207,35.895,LRP036,24.4098056,91.7550278,,KmPost,Sylhet 70 km,True,intersection
N207,36.21,LRP036a,24.4125,91.7556389,,Culvert,Box Culvert,False,nan
N207,36.895,LRP037,24.4184993,91.7573056,,KmPost,Sylhet 69 km,True,intersection
N207,36.983,LRP037a,24.4192216,91.7575,,Culvert,Box Culvert,False,nan
N207,37.312,LRP037b,24.4220271,91.7583056,,Culvert,Box Culvert,False,nan
N207,37.777,LRP037c,24.4261104,91.7588333,,Culvert,Box Culvert,False,nan
N207,37.925,LRP038,24.4276104,91.759,,KmPost,Sylhet 68 km,False,nan
N207,38.569,LRP038a,24.433166,91.7601389,,Culvert,Box Culvert,False,nan
N207,38.819,LRP038b,24.4352774,91.7609167,,Culvert,Box Culvert,False,nan
N207,38.925,LRP039,24.4361941,91.7612222,,KmPost,Sylhet 67 km,False,nan
N207,39.159,LRP039a,24.4381941,91.7619167,,Culvert,Box Culvert,False,nan
N207,39.706,LRP039b,24.4429163,91.7612778,,Culvert,Box Culvert,False,nan
N207,39.925,LRP040,24.4450274,91.7614167,,KmPost,Sylhet 66 km,False,nan
N207,40.252,LRP040a,24.4478886,91.7616111,,Culvert,Box Culvert,False,nan
N207,40.516,LRP040b,24.4501944,91.7618611,,Culvert,Box Culvert,False,nan
N207,40.925,LRP041,24.4538611,91.7623333,,KmPost,Sylhet 65 km,False,nan
N207,41.057,LRP041a,24.4550278,91.7624722,,Culvert,Box Culvert,False,nan
N207,41.584,LRP041b,24.4596944,91.7632778,,Culvert,Box Culvert,False,nan
N207,41.915,LRP042,24.4626389,91.7640278,,KmPost,Sylhet 64 km,False,nan
N207,42.867,LRP042a,24.4693882,91.7656667,,Culvert,Box Culvert,False,nan
N207,42.905,LRP043,24.4713604,91.7654722,,KmPost,Sylhet 63 km,False,nan
N207,42.917,LRP043a,24.4714438,91.7654722,,"SideRoad,Right","N 208 ,Moulavibazar-Sylet road",False,nan
N207,43.145,LRP043b,24.4734716,91.7654722,BS,Bridge,Bridge start,False,nan
N207,43.169,LRP043c,24.4736104,91.7654167,BE,Bridge,Bridge end,False,nan
N207,43.905,LRP044,24.479835212200435,91.76414726034858,,KmPost,Km  post missing,False,nan
N207,45.005,LRP045,24.4891386,91.76225,,KmPost,Sylhet 61 km,False,nan
N207,45.995,LRP046,24.4893052,91.7527222,,KmPost,Sylhet 60 km,False,nan
N207,46.965,LRP047,24.4931386,91.7474441,,KmPost,Sylhet 59 km,False,nan
N207,47.61,LRP047a,24.4967497,91.7432219,,Culvert,Box Culvert,False,nan
N207,47.94,LRP048,24.4972774,91.7427219,,KmPost,Sylhet 58 km,False,nan
N207,47.991,LRP048a,24.4972774,91.7396108,,Culvert,Box Culvert,False,nan
N207,48.463,LRP048b,24.4988052,91.7355274,,Culvert,Box Culvert,False,nan
N207,48.96,LRP049,24.5030278,91.7360274,,KmPost,Sylhet 57 km,False,nan
N207,49.94,LRP050,24.509,91.7288327,,KmPost,Sylhet 56 km,False,nan
N207,50.925,LRP051,24.5155,91.7268604,,KmPost,Sylhet 55 km,False,nan
N207,51.421,LRP051a,24.5185549,91.7301382,,Culvert,Box Culvert,False,nan
N207,51.87,LRP051b,24.5224438,91.7308882,,Culvert,Box Culvert,False,nan
N207,51.895,LRP052,24.5226104,91.730916,,KmPost,Km post broken,False,nan
N207,52.189,LRP052a,24.5249993,91.7320271,,Culvert,Box Culvert,False,nan
N207,52.895,LRP053,24.5307771,91.7341386,,KmPost,Sylhet 53 km,False,nan
N207,53.389,LRP053a,24.5348886,91.733583,,Culvert,Box Culvert,False,nan
N207,53.885,LRP054,24.5390274,91.7317771,,KmPost,Sylhet 52 km,False,nan
N207,54.885,LRP055,24.5477497,91.7306104,,KmPost,Sylhet 51 km,False,nan
N207,55.454,LRP055a,24.5524444,91.7286104,,Culvert,Box Culvert,False,nan
N207,55.855,LRP056,24.5558611,91.7274993,,KmPost,Sylhet 50 km,False,nan
N207,56.56,LRP056a,24.5609444,91.7236382,BS,Bridge,Bridge start,False,nan
N207,56.58,LRP056b,24.5611111,91.7235271,BE,Bridge,Bridge end,False,nan
N207,56.855,LRP057,24.5636667,91.7225549,,KmPost,Sylhet 49 km,False,nan
N207,57.097,LRP057a,24.5657222,91.7222771,,Culvert,Box Culvert,False,nan
N207,57.775,LRP058,24.5717216,91.7228327,,KmPost,Sylhet 48 km,False,nan
N207,58.825,LRP059,24.575916,91.7191382,,KmPost,Sylhet 47 km,False,nan
N207,59.825,LRP060,24.5773049,91.7096944,,KmPost,Sylhet 46 km,False,nan
N207,60.319,LRP060a,24.577916,91.7049444,,Culvert,Box Culvert,False,nan
N207,60.73,LRP061,24.578166,91.7009167,,KmPost,Sylhet 45 km,False,nan
N207,61.129,LRP061a,24.5770549,91.6972774,,Culvert,Box Culvert,False,nan
N207,61.551,LRP061b,24.5763049,91.6932497,BS,Bridge,Bridge start,False,nan
N207,61.617,LRP061c,24.5762493,91.6926941,BE,Bridge,Bridge end,False,nan
N207,61.715,LRP062,24.5761382,91.6918608,,KmPost,Sylhet 44 km,False,nan
N207,62.022,LRP062a,24.576666,91.6888886,,Culvert,Box Culvert,False,nan
N207,62.725,LRP063,24.5821104,91.6871108,,KmPost,Sylhet 43 km,False,nan
N207,62.922,LRP063a,24.5837774,91.6868052,BS,Bridge,Bridge start,False,nan
N207,62.934,LRP063b,24.5838608,91.6867774,BE,Bridge,Bridge end,False,nan
N207,63.675,LRP064,24.5894997,91.6839441,,KmPost,Sylhet 42 km,False,nan
N207,64.032,LRP064a,24.5918052,91.6817216,BS,Bridge,Bridge start,False,nan
N207,64.144,LRP064b,24.5926663,91.6815827,BE,Bridge,Bridge end,False,nan
N207,64.695,LRP064c,24.5977497,91.6809716,,Culvert,Box Culvert,False,nan
N207,64.715,LRP065,24.598083,91.6809716,,KmPost,Sylhet 41 km,False,nan
N207,65.685,LRP066,24.6066111,91.6799438,,KmPost,Sylhet 40 km,False,nan
N207,66.091,LRP066a,24.6095556,91.6780271,,Culvert,Box Culvert,False,nan
N207,66.685,LRP067,24.6150556,91.6772216,,KmPost,Sylhet 39 km,False,nan
N207,67.635,LRP068,24.6232771,91.678166,,KmPost,Sylhet 38 km,False,nan
N207,67.985,LRPE,24.6263327,91.6775271,,Others,Road end with N2 at Mukti joddha Chattor Sherpur.,False,nan
N208,0.0,LRPS,24.4713604,91.7655556,,Others,Road Start from N207 infront of RHD,True,intersection
N208,1.0,LRP001,24.4757216,91.7727771,,KmPost,Km post missing,True,intersection
N208,1.305,LRP001a,24.4756382,91.7758049,,Culvert,Box culvert,False,nan
N208,1.82,LRP001b,24.4757216,91.7757216,,Culvert,Box Culvert,False,nan
N208,2.0,LRP002,24.4809716,91.7777216,,KmPost,Km post missing,True,intersection
N208,2.509,LRP002a,24.4852497,91.7766382,BS,Bridge,Bridge start,False,nan
N208,2.526,LRP002b,24.4854163,91.7766104,BE,Bridge,Bridge end,False,nan
N208,3.0,LRP003,24.489333,91.7751104,,KmPost,Km post missing,True,intersection
N208,3.19,LRP003a,24.4909719,91.7744993,,"SideRoad,Right","Z2002,Moulavibazar-Chatla Cheek post road",False,nan
N208,3.5,LRP003b,24.4936941,91.7742216,BS,Bridge,Bridge start,False,nan
N208,3.65,LRP003c,24.4948608,91.7734438,BE,Bridge,Bridge end,False,nan
N208,4.0,LRP004,24.4978886,91.7734993,,KmPost,Km post missing,True,intersection
N208,4.613,LRP004a,24.5006389,91.7786382,,Culvert,Box culvert,False,nan
N208,5.0,LRP005,24.5017778,91.7823327,,KmPost,Km post missing,True,intersection
N208,5.383,LRP005a,24.5028056,91.7859441,,Culvert,Box culvert,False,nan
N208,5.856,LRP005b,24.5036111,91.7904719,,Culvert,Box culvert,False,nan
N208,5.885,LRP006,24.5036389,91.7907774,,KmPost,Information missing,False,nan
N208,6.529,LRP006a,24.5031944,91.7970274,,Culvert,Box culvert,False,nan
N208,6.885,LRP007,24.5028056,91.8006111,,KmPost,Km post missing,False,nan
N208,6.944,LRP007a,24.5027222,91.8011667,,Culvert,Box culvert,False,nan
N208,7.0,LRP007b,24.5026944,91.8017222,,Culvert,Box culvert,True,intersection
N208,7.885,LRP008,24.5015556,91.8103611,,KmPost,Km post missing,False,nan
N208,8.585,LRP008a,24.5007778,91.8167216,,Culvert,Box culvert,False,nan
N208,8.885,LRP009,24.5018333,91.8195271,,KmPost,Km post missing,False,nan
N208,9.423,LRP009a,24.50375,91.8243327,BS,Bridge,Bridge start,False,nan
N208,9.462,LRP009b,24.5038889,91.8246382,BE,Bridge,Bridge end,False,nan
N208,9.835,LRP010,24.50525,91.8280271,,KmPost,Information missing,False,nan
N208,9.934,LRP010a,24.5055278,91.828916,,Culvert,Box culvert,False,nan
N208,10.273,LRP010b,24.5066389,91.8320827,,Culvert,Box culvert,False,nan
N208,10.835,LRP011,24.5093333,91.836833,,KmPost,Km post missing,False,nan
N208,11.469,LRP011a,24.5126667,91.841833,,Culvert,Box culvert,False,nan
N208,11.638,LRP011b,24.5134722,91.8431941,,Culvert,Box culvert,False,nan
N208,11.8,LRP012,24.51425,91.8444719,,KmPost,Information missing,False,nan
N208,12.166,LRP012a,24.5160278,91.8474997,,Culvert,Box culvert,False,nan
N208,12.8,LRP013,24.5176382,91.8535,,KmPost,Km post missing,False,nan
N208,12.818,LRP013a,24.517666,91.8536389,,Culvert,Box culvert,False,nan
N208,13.461,LRP013b,24.5179438,91.8599722,,"SideRoad,Right","R281,Rajnagar-Charkhai road",False,nan
N208,13.47,LRP013c,24.5179716,91.8599722,,Culvert,Box Culvert,False,nan
N208,13.8,LRP014,24.5204438,91.8619167,,KmPost,Km post missing,False,nan
N208,14.262,LRP014a,24.5240827,91.8640833,,Culvert,Box culvert,False,nan
N208,14.465,LRP015,24.525666,91.865,,KmPost,Sylhet 48 km,False,nan
N208,14.609,LRP015a,24.5268049,91.8656667,,Culvert,Box culvert,False,nan
N208,15.465,LRP016,24.5337497,91.869166,,KmPost,Sylhet 47 km,False,nan
N208,15.525,LRP016a,24.5342497,91.8692493,,Culvert,Box culvert,False,nan
N208,15.697,LRP016b,24.5357774,91.8696104,,Culvert,Box culvert,False,nan
N208,16.465,LRP017,24.5410552,91.8741382,,KmPost,Sylhet 46 km,False,nan
N208,16.546,LRP017a,24.541583,91.874666,,Culvert,Box culvert,False,nan
N208,16.954,LRP017b,24.5444163,91.8771104,,Culvert,Box culvert,False,nan
N208,17.465,LRP018,24.5484441,91.8796104,,KmPost,Sylhet 45 km,False,nan
N208,17.89,LRP018a,24.552,91.8809716,,Culvert,Box culvert,False,nan
N208,18.465,LRP019,24.5570833,91.8820827,,KmPost,Sylhet 44 km,False,nan
N208,18.551,LRP019a,24.5578056,91.8821938,BS,Bridge,Bridge start,False,nan
N208,18.573,LRP019b,24.558,91.8822493,BE,Bridge,Bridge end,False,nan
N208,19.465,LRP020,24.5656944,91.8848608,,KmPost,Sylhet 43 km,False,nan
N208,19.76,LRP020a,24.5681382,91.8859441,BS,Bridge,Bridge start,False,nan
N208,19.831,LRP020b,24.5684438,91.8861386,BE,Bridge,Bridge END,False,nan
N208,20.264,LRP020c,24.5719993,91.8884441,,Culvert,Box culvert,False,nan
N208,20.408,LRP020d,24.573166,91.8888608,,Culvert,Box culvert,False,nan
N208,20.465,LRP021,24.5738621125,91.88910648965518,,KmPost,Sylhet 42 km,False,nan
N208,20.64,LRP021a,24.5759993,91.8898608,,Culvert,Box culvert,False,nan
N208,20.894,LRP021b,24.5773049,91.8906386,,Culvert,Box Culvert,False,nan
N208,21.465,LRP022,24.5818604,91.8931941,,KmPost,Sylhet 41 km,False,nan
N208,21.5,LRP022a,24.5819993,91.8932497,,Culvert,Box culvert,False,nan
N208,22.233,LRP022b,24.5884441,91.894833,,Culvert,Box culvert,False,nan
N208,22.411,LRP022c,24.5898886,91.8956108,,Culvert,Box Culvert,False,nan
N208,22.465,LRP023,24.5902774,91.8960552,,KmPost,Sylhet 40 km,False,nan
N208,22.809,LRP023a,24.5930552,91.8979997,,Culvert,Box culvert,False,nan
N208,23.143,LRP023b,24.5958052,91.898583,,Culvert,Box culvert,False,nan
N208,23.275,LRP023c,24.5966108,91.8988608,,Culvert,Box culvert,False,nan
N208,23.452,LRP023d,24.5981386,91.8992497,,Culvert,Box Culvert,False,nan
N208,23.465,LRP024,24.5983886,91.899333,,KmPost,Sylhet 39 km,False,nan
N208,23.787,LRP024a,24.6011389,91.9003333,,Culvert,Box culvert,False,nan
N208,24.208,LRP024b,24.6045556,91.9019167,,Culvert,Box culvert,False,nan
N208,24.465,LRP025,24.6067222,91.9029722,,KmPost,Sylhet 38 km,False,nan
N208,24.615,LRP025a,24.6079722,91.9035,,Culvert,Box culvert,False,nan
N208,25.056,LRP025b,24.6116389,91.9049167,BS,Bridge,Bridge start,False,nan
N208,25.102,LRP025c,24.612,91.9050556,BE,Bridge,Bridge end,False,nan
N208,25.263,LRP025d,24.6133056,91.9056111,,Culvert,Box culvert,False,nan
N208,25.445,LRP026,24.61475,91.9062222,,KmPost,Sylhet 37 km,False,nan
N208,25.556,LRP026a,24.6156944,91.9066111,,Culvert,Box culvert,False,nan
N208,26.425,LRP026b,24.623416,91.9078056,,Culvert,Box culvert,False,nan
N208,26.465,LRP027,24.6239716,91.9079444,,KmPost,Sylhet 36 km,False,nan
N208,26.556,LRP027a,24.6247493,91.9081111,BS,Bridge,Bridge start,False,nan
N208,26.584,LRP027b,24.6249716,91.9081667,BE,Bridge,Bridge end,False,nan
N208,26.69,LRP027c,24.6281938,91.9090556,,Culvert,Box culvert,False,nan
N208,27.196,LRP027d,24.6302216,91.9096111,,Culvert,Box culvert,False,nan
N208,27.343,LRP027e,24.6313604,91.9093333,,Culvert,Box culvert,False,nan
N208,27.455,LRP027f,24.632416,91.9104167,,Culvert,Box culvert,False,nan
N208,27.475,LRP028,24.6325827,91.9104444,,KmPost,Sylhet 35 km,False,nan
N208,27.805,LRP028a,24.6343052,91.9129167,,Culvert,Box culvert,False,nan
N208,28.107,LRP028b,24.6365274,91.9144444,,Culvert,Box culvert,False,nan
N208,28.383,LRP028c,24.6387774,91.9153333,,Culvert,Box culvert,False,nan
N208,28.475,LRP029,24.6397497,91.9158056,,KmPost,Sylhet 34 km,False,nan
N208,28.702,LRP029a,24.6417219,91.91625,,Culvert,Box culvert,True,intersection
N208,28.806,LRP029b,24.6426108,91.9163333,,Culvert,Box culvert,False,nan
N208,29.064,LRP029c,24.6448608,91.9167771,BS,Bridge,Bridge start,False,nan
N208,29.094,LRP029d,24.6451108,91.9168604,BE,Bridge,Bridge end,False,nan
N208,29.475,LRP030,24.6483608,91.917916,,KmPost,Sylhet 33 km,False,nan
N208,29.514,LRP030a,24.6486663,91.9180549,,Culvert,Box culvert,False,nan
N208,30.016,LRP030b,24.6515,91.9218882,,Culvert,Box culvert,False,nan
N208,30.415,LRP030c,24.6543056,91.9239716,,Culvert,Box culvert,False,nan
N208,30.475,LRP031,24.6548056,91.9240827,,KmPost,Km post missing,False,nan
N208,30.593,LRP031a,24.6558056,91.9243604,,Culvert,Box culvert,False,nan
N208,30.809,LRP031b,24.6574722,91.9253327,,Culvert,Box culvert,False,nan
N208,31.11,LRP031c,24.66,91.9258327,,Culvert,Box culvert,False,nan
N208,31.29,LRP032,24.6614722,91.9256938,,KmPost,Info.Missing,False,nan
N208,31.611,LRP032a,24.6643611,91.9257771,,Culvert,Box culvert,False,nan
N208,31.86,LRP032b,24.6666389,91.9264993,,Culvert,Box Culvert,False,nan
N208,31.92,LRP032c,24.6668604,91.9267771,,"SideRoad,Right",Z2020 to Palbari,False,nan
N208,32.065,LRP032d,24.6680271,91.927416,BS,Bridge,Bridge start,False,nan
N208,32.092,LRP032e,24.6682216,91.9275549,BE,Bridge,Bridge end,False,nan
N208,32.275,LRP033,24.6697216,91.9282493,,KmPost,Sylhet 30 km,False,nan
N208,32.314,LRP033a,24.6700271,91.9283604,,Culvert,Box culvert,False,nan
N208,32.708,LRP033b,24.673416,91.9294993,,Culvert,Box culvert,False,nan
N208,33.255,LRP034,24.6782493,91.9300827,,KmPost,Sylhet 29 km,False,nan
N208,33.554,LRP034a,24.6809438,91.9302771,,Culvert,Box culvert,False,nan
N208,33.759,LRP034b,24.6827771,91.9303882,,Culvert,Box culvert,False,nan
N208,33.998,LRP034c,24.6848886,91.9304993,,Culvert,Box culvert,False,nan
N208,34.12,LRP034d,24.6859719,91.930666,,Culvert,Box culvert,True,intersection
N208,34.235,LRP035,24.6869163,91.9309438,,KmPost,Sylhet 28 km,False,nan
N208,34.415,LRP035a,24.6884163,91.9313604,,Culvert,Box culvert,False,nan
N208,34.5,LRP035b,24.6884719,91.9314438,,Culvert,Box culvert,False,nan
N208,34.565,LRP035c,24.6897219,91.9317216,,Culvert,Box culvert,False,nan
N208,34.764,LRP035d,24.6913608,91.9323327,,Culvert,Box culvert,False,nan
N208,34.919,LRP035e,24.6925274,91.9331104,,Culvert,Box Culvert,False,nan
N208,35.04,LRP035f,24.6934997,91.933583,,"SideRoad,Right",Z2020 to Palbari,False,nan
N208,35.235,LRP036,24.695083,91.9325549,,KmPost,Km post missing,False,nan
N208,35.373,LRP036a,24.6961108,91.9318327,BS,Bridge,Bridge start,False,nan
N208,35.643,LRP036b,24.6981386,91.930416,BE,Bridge,Bridge end,False,nan
N208,36.235,LRP037,24.7032778,91.9288327,,KmPost,Km post missing,False,nan
N208,36.503,LRP037a,24.7055833,91.9287771,,Culvert,Box culvert,False,nan
N208,37.235,LRP038,24.7120833,91.9285827,,KmPost,Km post missing,False,nan
N208,37.814,LRP038a,24.7172493,91.9283327,BS,Bridge,Bridge start,False,nan
N208,37.945,LRP038b,24.718416,91.9283049,BE,Bridge,Bridge end,False,nan
N208,38.235,LRP039,24.7210271,91.9288327,,KmPost,Km post missing,False,nan
N208,38.266,LRP039a,24.7212771,91.9288882,,RailRoadCrossing,Rail Road Crossing,True,intersection
N208,38.665,LRP040,24.7248882,91.9284716,,KmPost,Sylhet 21 km,False,nan
N208,39.621,LRP040a,24.7332216,91.9266938,,Culvert,Box culvert,False,nan
N208,39.665,LRP041,24.7336386,91.9265271,,KmPost,Sylhet 20 km,False,nan
N208,40.615,LRP041a,24.7416941,91.923416,BS,Bridge,Bridge start,False,nan
N208,40.665,LRP042,24.7425552,91.9231382,BE,KmPost / Bridge,Km post missing / Bridge end,False,nan
N208,41.248,LRP042b,24.7470552,91.9215549,,Culvert,Box culvert,False,nan
N208,41.665,LRP043,24.7506389,91.9203049,,KmPost,Km post missing,False,nan
N208,41.874,LRP043a,24.7524167,91.919666,,Culvert,Box culvert,False,nan
N208,42.159,LRP043b,24.7549167,91.9188049,BS,Bridge,Bridge start,False,nan
N208,42.201,LRP043c,24.7551944,91.9187216,BE,Bridge,Bridge end,False,nan
N208,42.675,LRP044,24.7593056,91.9172771,,KmPost,Sylhet 17 km,False,nan
N208,43.675,LRP045,24.7679993,91.9145,,KmPost,Km post broken,False,nan
N208,43.835,LRP045a,24.7693882,91.9140833,BS,Bridge,Bridge start,False,nan
N208,43.867,LRP045b,24.7696382,91.9140278,BE,Bridge,Bridge end,False,nan
N208,44.675,LRP046,24.7767216,91.9126944,,KmPost,Km post missing,False,nan
N208,44.94,LRP046a,24.778916,91.9118056,BS,Bridge,Bridge start,False,nan
N208,44.974,LRP046b,24.7792216,91.9116944,BE,Bridge,Bridge end,False,nan
N208,45.675,LRP047,24.7854163,91.9097778,,KmPost,Km post missing,False,nan
N208,45.837,LRP047a,24.7868886,91.9095278,,Culvert,Box culvert,False,nan
N208,46.517,LRP047b,24.7928886,91.9097778,BS,Bridge,Bridge start,False,nan
N208,46.551,LRP047c,24.7931386,91.9098056,BE,Bridge,Bridge end,False,nan
N208,46.675,LRP048,24.7943052,91.9099722,,KmPost,Sylhet 13 km,False,nan
N208,47.675,LRP049,24.8026111,91.9132222,,KmPost,Km post missing,False,nan
N208,47.79,LRP049a,24.8035556,91.9135833,BS,Bridge,Bridge start,False,nan
N208,47.818,LRP049b,24.80379200858757,91.91351123717514,BE,Bridge,Bridge end,False,nan
N208,48.675,LRP050,24.8110278,91.9113056,,KmPost,Km post missing,False,nan
N208,49.675,LRP051,24.8191382,91.9014722,,KmPost,Km post missing,False,nan
N208,50.665,LRP052,24.8263327,91.9015,,KmPost,Sylhet 9 km,False,nan
N208,50.82,LRP052a,24.8275549,91.9007778,,Culvert,Box culvert,False,nan
N208,51.05,LRP052b,24.8286938,91.9000556,,"SideRoad,Right","Z2832,Daudabad-Vdeshwar road",False,nan
N208,51.665,LRP053,24.83458573073593,91.89835436623376,,KmPost,Sylhet 8 km,False,nan
N208,51.743,LRP053a,24.835333,91.8981386,BS,Bridge,Bridge start,False,nan
N208,51.768,LRP053b,24.8354719,91.8979719,BE,Bridge,Bridge end,False,nan
N208,52.665,LRP054,24.8425552,91.895583,,KmPost,Sylhet 7 km,False,nan
N208,53.342,LRP054a,24.8479997,91.896583,,"SideRoad,Right","N210, Sylhet Bypass road",False,nan
N208,53.585,LRP055,24.8495274,91.8949163,,KmPost,Sylhet 8 km,False,nan
N208,54.585,LRP056,24.8557778,91.8881108,,KmPost,Sylhet 7 km,False,nan
N208,55.51,LRP056a,24.8615278,91.8818604,,Culvert,Box culvert,False,nan
N208,55.595,LRP057,24.8618889,91.8810271,,KmPost,Sylhet 6 km,False,nan
N208,56.595,LRP058,24.8694993,91.8760271,,KmPost,Sylhet 5 km,False,nan
N208,57.495,LRPE,24.8775549,91.8753604,,Others,"Road end at Humayun Rashid Chattar, Intersection od N2 and N208",False,nan
N209,0.0,LRPS,24.8775549,91.8753604,,Others,Start of the Road at Humayun Rashid Chattar Intersection between N2 and N209  ,True,intersection
N209,0.09,LRPSa,24.8781382,91.8753049,,Culvert,Box culvert,False,nan
N209,0.43,LRPSb,24.8813882,91.8753327,,CrossRoad,Intersection with R250,False,nan
